cat,dd,val_districts_country,k_growth_coef,k_growth_coef_pct
Malaysia (Počet),20201201,,,
Malaysia (Počet),20210101,,,
Malaysia (Počet),20210201,,,
Malaysia (Počet),20210301,,,
Malaysia (Počet),20210401,,,
Malaysia (Počet),20210501,,,
Malaysia (Počet),20210601,,,
Malaysia (Počet),20210701,,,
Malaysia (Počet),20210801,,,
Malaysia (Počet),20210901,,,
Malaysia (Počet),20211001,,,
Malaysia (Počet),20211101,,,
Malaysia (Počet),20211201,,,
Malaysia (Prenocovania),20170101,,,
Malaysia (Prenocovania),20170201,,,
Malaysia (Prenocovania),20170301,,,
Malaysia (Prenocovania),20170401,,,
Malaysia (Prenocovania),20170501,,,
Malaysia (Prenocovania),20170601,3,,
Malaysia (Prenocovania),20170701,,,
Malaysia (Prenocovania),20170801,,,
Malaysia (Prenocovania),20170901,1,,
Malaysia (Prenocovania),20171001,,,
Malaysia (Prenocovania),20171101,,,
Malaysia (Prenocovania),20171201,,,
Malaysia (Prenocovania),20180101,,,
Malaysia (Prenocovania),20180201,,,
Malaysia (Prenocovania),20180301,2,,
Malaysia (Prenocovania),20180401,,,
Malaysia (Prenocovania),20180501,,,
Malaysia (Prenocovania),20180601,1,,
Malaysia (Prenocovania),20180701,12,12,1100
Malaysia (Prenocovania),20180801,,,
Malaysia (Prenocovania),20180901,,,
Malaysia (Prenocovania),20181001,,,
Malaysia (Prenocovania),20181101,,,
Malaysia (Prenocovania),20181201,,,
Malaysia (Prenocovania),20190101,,,
Malaysia (Prenocovania),20190201,,,
Malaysia (Prenocovania),20190301,,,
Malaysia (Prenocovania),20190401,1,,
Malaysia (Prenocovania),20190501,,,
Malaysia (Prenocovania),20190601,,,
Malaysia (Prenocovania),20190701,,,
Malaysia (Prenocovania),20190801,,,
Malaysia (Prenocovania),20190901,,,
Malaysia (Prenocovania),20191001,,,
Malaysia (Prenocovania),20191101,,,
Malaysia (Prenocovania),20191201,,,
Malaysia (Prenocovania),20200101,,,
Malaysia (Prenocovania),20200201,,,
Malaysia (Prenocovania),20200301,,,
Malaysia (Prenocovania),20200401,,,
Malaysia (Prenocovania),20200501,,,
Malaysia (Prenocovania),20200601,,,
Malaysia (Prenocovania),20200701,,,
Malaysia (Prenocovania),20200801,,,
Malaysia (Prenocovania),20200901,,,
Malaysia (Prenocovania),20201001,,,
Malaysia (Prenocovania),20201101,,,
Malaysia (Prenocovania),20201201,,,
Malaysia (Prenocovania),20210101,,,
Malaysia (Prenocovania),20210201,,,
Malaysia (Prenocovania),20210301,,,
Malaysia (Prenocovania),20210401,,,
Malaysia (Prenocovania),20210501,,,
Malaysia (Prenocovania),20210601,,,
Malaysia (Prenocovania),20210701,,,
Malaysia (Prenocovania),20210801,,,
Malaysia (Prenocovania),20210901,,,
Malaysia (Prenocovania),20211001,,,
Malaysia (Prenocovania),20211101,,,
Malaysia (Prenocovania),20211201,,,
Maldives (Počet),20170101,,,
Maldives (Počet),20170201,,,
Maldives (Počet),20170301,,,
Maldives (Počet),20170401,,,
Maldives (Počet),20170501,,,
Maldives (Počet),20170601,,,
Maldives (Počet),20170701,,,
Maldives (Počet),20170801,,,
Maldives (Počet),20170901,,,
Maldives (Počet),20171001,,,
Maldives (Počet),20171101,,,
Maldives (Počet),20171201,,,
Maldives (Počet),20180101,,,
Maldives (Počet),20180201,,,
Maldives (Počet),20180301,,,
Maldives (Počet),20180401,,,
Maldives (Počet),20180501,,,
Maldives (Počet),20180601,,,
Maldives (Počet),20180701,,,
Maldives (Počet),20180801,,,
Maldives (Počet),20180901,,,
Maldives (Počet),20181001,,,
Maldives (Počet),20181101,,,
Maldives (Počet),20181201,,,
Maldives (Počet),20190101,,,
Maldives (Počet),20190201,,,
Maldives (Počet),20190301,,,
Maldives (Počet),20190401,,,
Maldives (Počet),20190501,,,
Maldives (Počet),20190601,,,
Maldives (Počet),20190701,,,
Maldives (Počet),20190801,,,
Maldives (Počet),20190901,,,
Maldives (Počet),20191001,,,
Maldives (Počet),20191101,,,
Maldives (Počet),20191201,,,
Maldives (Počet),20200101,,,
Maldives (Počet),20200201,,,
Maldives (Počet),20200301,,,
Maldives (Počet),20200401,,,
Maldives (Počet),20200501,,,
Maldives (Počet),20200601,,,
Maldives (Počet),20200701,,,
Maldives (Počet),20200801,,,
Maldives (Počet),20200901,,,
Maldives (Počet),20201001,,,
Maldives (Počet),20201101,,,
Maldives (Počet),20201201,,,
Maldives (Počet),20210101,,,
Maldives (Počet),20210201,,,
Maldives (Počet),20210301,,,
Maldives (Počet),20210401,,,
Maldives (Počet),20210501,,,
Maldives (Počet),20210601,,,
Maldives (Počet),20210701,,,
Maldives (Počet),20210801,,,
Maldives (Počet),20210901,,,
Maldives (Počet),20211001,,,
Maldives (Počet),20211101,,,
Maldives (Počet),20211201,,,
Maldives (Prenocovania),20170101,,,
Maldives (Prenocovania),20170201,,,
Maldives (Prenocovania),20170301,,,
Maldives (Prenocovania),20170401,,,
Maldives (Prenocovania),20170501,,,
Maldives (Prenocovania),20170601,,,
Maldives (Prenocovania),20170701,,,
Maldives (Prenocovania),20170801,,,
Maldives (Prenocovania),20170901,,,
Maldives (Prenocovania),20171001,,,
Maldives (Prenocovania),20171101,,,
Maldives (Prenocovania),20171201,,,
Maldives (Prenocovania),20180101,,,
Maldives (Prenocovania),20180201,,,
Maldives (Prenocovania),20180301,,,
Maldives (Prenocovania),20180401,,,
Maldives (Prenocovania),20180501,,,
Maldives (Prenocovania),20180601,,,
Maldives (Prenocovania),20180701,,,
Maldives (Prenocovania),20180801,,,
Maldives (Prenocovania),20180901,,,
Maldives (Prenocovania),20181001,,,
Maldives (Prenocovania),20181101,,,
Maldives (Prenocovania),20181201,,,
Maldives (Prenocovania),20190101,,,
Maldives (Prenocovania),20190201,,,
Maldives (Prenocovania),20190301,,,
Maldives (Prenocovania),20190401,,,
Maldives (Prenocovania),20190501,,,
Maldives (Prenocovania),20190601,,,
Maldives (Prenocovania),20190701,,,
Maldives (Prenocovania),20190801,,,
Maldives (Prenocovania),20190901,,,
Maldives (Prenocovania),20191001,,,
Maldives (Prenocovania),20191101,,,
Maldives (Prenocovania),20191201,,,
Maldives (Prenocovania),20200101,,,
Maldives (Prenocovania),20200201,,,
Maldives (Prenocovania),20200301,,,
Maldives (Prenocovania),20200401,,,
Maldives (Prenocovania),20200501,,,
Maldives (Prenocovania),20200601,,,
Maldives (Prenocovania),20200701,,,
Maldives (Prenocovania),20200801,,,
Maldives (Prenocovania),20200901,,,
Maldives (Prenocovania),20201001,,,
Maldives (Prenocovania),20201101,,,
Maldives (Prenocovania),20201201,,,
Maldives (Prenocovania),20210101,,,
Maldives (Prenocovania),20210201,,,
Maldives (Prenocovania),20210301,,,
Maldives (Prenocovania),20210401,,,
Maldives (Prenocovania),20210501,,,
Maldives (Prenocovania),20210601,,,
Maldives (Prenocovania),20210701,,,
Maldives (Prenocovania),20210801,,,
Maldives (Prenocovania),20210901,,,
Maldives (Prenocovania),20211001,,,
Maldives (Prenocovania),20211101,,,
Maldives (Prenocovania),20211201,,,
Malta (Počet),20170101,,,
Malta (Počet),20170201,,,
Malta (Počet),20170301,,,
Malta (Počet),20170401,,,
Malta (Počet),20170501,,,
Malta (Počet),20170601,,,
Malta (Počet),20170701,,,
Malta (Počet),20170801,,,
Malta (Počet),20170901,3,,
Malta (Počet),20171001,,,
Malta (Počet),20171101,,,
Malta (Počet),20171201,,,
Malta (Počet),20180101,,,
Malta (Počet),20180201,,,
Malta (Počet),20180301,,,
Malta (Počet),20180401,,,
Malta (Počet),20180501,,,
Malta (Počet),20180601,,,
Malta (Počet),20180701,,,
Malta (Počet),20180801,2,,
Malta (Počet),20180901,1,0.5,-50
Malta (Počet),20181001,2,2,100
Malta (Počet),20181101,,,
Malta (Počet),20181201,,,
Malta (Počet),20190101,,,
Malta (Počet),20190201,,,
Malta (Počet),20190301,,,
Malta (Počet),20190401,,,
Malta (Počet),20190501,,,
Malta (Počet),20190601,,,
Malta (Počet),20190701,,,
Malta (Počet),20190801,,,
Malta (Počet),20190901,,,
Malta (Počet),20191001,,,
Malta (Počet),20191101,,,
Malta (Počet),20191201,,,
Malta (Počet),20200101,,,
Malta (Počet),20200201,5,,
Malta (Počet),20200301,,,
Malta (Počet),20200401,,,
Malta (Počet),20200501,,,
Malta (Počet),20200601,,,
Malta (Počet),20200701,,,
Malta (Počet),20200801,,,
Malta (Počet),20200901,,,
Malta (Počet),20201001,,,
Malta (Počet),20201101,,,
Malta (Počet),20201201,,,
Malta (Počet),20210101,,,
Malta (Počet),20210201,,,
Malta (Počet),20210301,,,
Malta (Počet),20210401,,,
Malta (Počet),20210501,,,
Malta (Počet),20210601,,,
Malta (Počet),20210701,,,
Malta (Počet),20210801,,,
Malta (Počet),20210901,,,
Malta (Počet),20211001,,,
Malta (Počet),20211101,,,
Malta (Počet),20211201,,,
Malta (Prenocovania),20170101,,,
Malta (Prenocovania),20170201,,,
Malta (Prenocovania),20170301,,,
Malta (Prenocovania),20170401,,,
Malta (Prenocovania),20170501,,,
Malta (Prenocovania),20170601,,,
Malta (Prenocovania),20170701,,,
Malta (Prenocovania),20170801,,,
Malta (Prenocovania),20170901,3,,
Malta (Prenocovania),20171001,,,
Malta (Prenocovania),20171101,,,
Malta (Prenocovania),20171201,,,
Malta (Prenocovania),20180101,,,
Malta (Prenocovania),20180201,,,
Malta (Prenocovania),20180301,,,
Malta (Prenocovania),20180401,,,
Malta (Prenocovania),20180501,,,
Malta (Prenocovania),20180601,,,
Malta (Prenocovania),20180701,,,
Malta (Prenocovania),20180801,4,,
Malta (Prenocovania),20180901,2,0.5,-50
Malta (Prenocovania),20181001,6,3,200
Malta (Prenocovania),20181101,,,
Malta (Prenocovania),20181201,,,
Malta (Prenocovania),20190101,,,
Malta (Prenocovania),20190201,,,
Malta (Prenocovania),20190301,,,
Malta (Prenocovania),20190401,,,
Malta (Prenocovania),20190501,,,
Malta (Prenocovania),20190601,,,
Malta (Prenocovania),20190701,,,
Malta (Prenocovania),20190801,,,
Malta (Prenocovania),20190901,,,
Malta (Prenocovania),20191001,,,
Malta (Prenocovania),20191101,,,
Malta (Prenocovania),20191201,,,
Malta (Prenocovania),20200101,,,
Malta (Prenocovania),20200201,20,,
Malta (Prenocovania),20200301,,,
Malta (Prenocovania),20200401,,,
Malta (Prenocovania),20200501,,,
Malta (Prenocovania),20200601,,,
Malta (Prenocovania),20200701,,,
Malta (Prenocovania),20200801,,,
Malta (Prenocovania),20200901,,,
Malta (Prenocovania),20201001,,,
Malta (Prenocovania),20201101,,,
Malta (Prenocovania),20201201,,,
Malta (Prenocovania),20210101,,,
Malta (Prenocovania),20210201,,,
Malta (Prenocovania),20210301,,,
Malta (Prenocovania),20210401,,,
Malta (Prenocovania),20210501,,,
Malta (Prenocovania),20210601,,,
Malta (Prenocovania),20210701,,,
Malta (Prenocovania),20210801,,,
Malta (Prenocovania),20210901,,,
Malta (Prenocovania),20211001,,,
Malta (Prenocovania),20211101,,,
Malta (Prenocovania),20211201,,,
Mauritius (Počet),20170101,,,
Mauritius (Počet),20170201,,,
Mauritius (Počet),20170301,,,
Mauritius (Počet),20170401,,,
Mauritius (Počet),20170501,,,
Mauritius (Počet),20170601,,,
Mauritius (Počet),20170701,,,
Mauritius (Počet),20170801,,,
Mauritius (Počet),20170901,,,
Mauritius (Počet),20171001,,,
Mauritius (Počet),20171101,,,
Mauritius (Počet),20171201,,,
Mauritius (Počet),20180101,,,
Mauritius (Počet),20180201,,,
Mauritius (Počet),20180301,,,
Mauritius (Počet),20180401,,,
Mauritius (Počet),20180501,,,
Mauritius (Počet),20180601,,,
Mauritius (Počet),20180701,,,
Mauritius (Počet),20180801,,,
Mauritius (Počet),20180901,,,
Mauritius (Počet),20181001,,,
Mauritius (Počet),20181101,,,
Mauritius (Počet),20181201,,,
Mauritius (Počet),20190101,,,
Mauritius (Počet),20190201,,,
Mauritius (Počet),20190301,,,
Mauritius (Počet),20190401,,,
Mauritius (Počet),20190501,,,
Mauritius (Počet),20190601,,,
Mauritius (Počet),20190701,,,
Mauritius (Počet),20190801,,,
Mauritius (Počet),20190901,,,
Mauritius (Počet),20191001,,,
Mauritius (Počet),20191101,,,
Mauritius (Počet),20191201,,,
Mauritius (Počet),20200101,,,
Mauritius (Počet),20200201,,,
Mauritius (Počet),20200301,,,
Mauritius (Počet),20200401,,,
Mauritius (Počet),20200501,,,
Mauritius (Počet),20200601,,,
Mauritius (Počet),20200701,,,
Mauritius (Počet),20200801,,,
Mauritius (Počet),20200901,,,
Mauritius (Počet),20201001,,,
Mauritius (Počet),20201101,,,
Mauritius (Počet),20201201,,,
Mauritius (Počet),20210101,,,
Mauritius (Počet),20210201,,,
Mauritius (Počet),20210301,,,
Mauritius (Počet),20210401,,,
Mauritius (Počet),20210501,,,
Mauritius (Počet),20210601,,,
Mauritius (Počet),20210701,,,
Mauritius (Počet),20210801,,,
Mauritius (Počet),20210901,,,
Mauritius (Počet),20211001,,,
Mauritius (Počet),20211101,,,
Mauritius (Počet),20211201,,,
Mauritius (Prenocovania),20170101,,,
Mauritius (Prenocovania),20170201,,,
Mauritius (Prenocovania),20170301,,,
Mauritius (Prenocovania),20170401,,,
Mauritius (Prenocovania),20170501,,,
Mauritius (Prenocovania),20170601,,,
Mauritius (Prenocovania),20170701,,,
Mauritius (Prenocovania),20170801,,,
Mauritius (Prenocovania),20170901,,,
Mauritius (Prenocovania),20171001,,,
Mauritius (Prenocovania),20171101,,,
Mauritius (Prenocovania),20171201,,,
Mauritius (Prenocovania),20180101,,,
Mauritius (Prenocovania),20180201,,,
Mauritius (Prenocovania),20180301,,,
Mauritius (Prenocovania),20180401,,,
Mauritius (Prenocovania),20180501,,,
Mauritius (Prenocovania),20180601,,,
Mauritius (Prenocovania),20180701,,,
Mauritius (Prenocovania),20180801,,,
Mauritius (Prenocovania),20180901,,,
Mauritius (Prenocovania),20181001,,,
Mauritius (Prenocovania),20181101,,,
Mauritius (Prenocovania),20181201,,,
Mauritius (Prenocovania),20190101,,,
Mauritius (Prenocovania),20190201,,,
Mauritius (Prenocovania),20190301,,,
Mauritius (Prenocovania),20190401,,,
Mauritius (Prenocovania),20190501,,,
Mauritius (Prenocovania),20190601,,,
Mauritius (Prenocovania),20190701,,,
Mauritius (Prenocovania),20190801,,,
Mauritius (Prenocovania),20190901,,,
Mauritius (Prenocovania),20191001,,,
Mauritius (Prenocovania),20191101,,,
Mauritius (Prenocovania),20191201,,,
Mauritius (Prenocovania),20200101,,,
Mauritius (Prenocovania),20200201,,,
Mauritius (Prenocovania),20200301,,,
Mauritius (Prenocovania),20200401,,,
Mauritius (Prenocovania),20200501,,,
Mauritius (Prenocovania),20200601,,,
Mauritius (Prenocovania),20200701,,,
Mauritius (Prenocovania),20200801,,,
Mauritius (Prenocovania),20200901,,,
Mauritius (Prenocovania),20201001,,,
Mauritius (Prenocovania),20201101,,,
Mauritius (Prenocovania),20201201,,,
Mauritius (Prenocovania),20210101,,,
Mauritius (Prenocovania),20210201,,,
Mauritius (Prenocovania),20210301,,,
Mauritius (Prenocovania),20210401,,,
Mauritius (Prenocovania),20210501,,,
Mauritius (Prenocovania),20210601,,,
Mauritius (Prenocovania),20210701,,,
Mauritius (Prenocovania),20210801,,,
Mauritius (Prenocovania),20210901,,,
Mauritius (Prenocovania),20211001,,,
Mauritius (Prenocovania),20211101,,,
Mauritius (Prenocovania),20211201,,,
Mexico (Počet),20170101,,,
Mexico (Počet),20170201,,,
Mexico (Počet),20170301,2,,
Mexico (Počet),20170401,,,
Mexico (Počet),20170501,2,,
Mexico (Počet),20170601,,,
Mexico (Počet),20170701,,,
Mexico (Počet),20170801,2,,
Mexico (Počet),20170901,1,0.5,-50
Mexico (Počet),20171001,1,1,0
Mexico (Počet),20171101,,,
Mexico (Počet),20171201,1,,
Mexico (Počet),20180101,2,2,100
Mexico (Počet),20180201,1,0.5,-50
Mexico (Počet),20180301,1,1,0
Mexico (Počet),20180401,1,1,0
Mexico (Počet),20180501,2,2,100
Mexico (Počet),20180601,,,
Mexico (Počet),20180701,4,,
Mexico (Počet),20180801,1,0.25,-75
Mexico (Počet),20180901,1,1,0
Mexico (Počet),20181001,3,3,200
Mexico (Počet),20181101,1,0.333333333,-66.67
Mexico (Počet),20181201,,,
Mexico (Počet),20190101,,,
Mexico (Počet),20190201,4,,
Mexico (Počet),20190301,1,0.25,-75
Mexico (Počet),20190401,1,1,0
Mexico (Počet),20190501,4,4,300
Mexico (Počet),20190601,6,1.5,50
Mexico (Počet),20190701,2,0.333333333,-66.67
Mexico (Počet),20190801,3,1.5,50
Mexico (Počet),20190901,1,0.333333333,-66.67
Mexico (Počet),20191001,2,2,100
Mexico (Počet),20191101,,,
Mexico (Počet),20191201,1,,
Mexico (Počet),20200101,2,2,100
Mexico (Počet),20200201,1,0.5,-50
Mexico (Počet),20200301,,,
Mexico (Počet),20200401,,,
Mexico (Počet),20200501,,,
Mexico (Počet),20200601,,,
Mexico (Počet),20200701,2,,
Mexico (Počet),20200801,1,0.5,-50
Mexico (Počet),20200901,,,
Mexico (Počet),20201001,,,
Mexico (Počet),20201101,,,
Mexico (Počet),20201201,,,
Mexico (Počet),20210101,,,
Mexico (Počet),20210201,,,
Mexico (Počet),20210301,,,
Mexico (Počet),20210401,,,
Mexico (Počet),20210501,,,
Mexico (Počet),20210601,,,
Mexico (Počet),20210701,,,
Mexico (Počet),20210801,,,
Mexico (Počet),20210901,,,
Mexico (Počet),20211001,1,,
Mexico (Počet),20211101,,,
Mexico (Počet),20211201,,,
Mexico (Prenocovania),20170101,,,
Mexico (Prenocovania),20170201,,,
Mexico (Prenocovania),20170301,10,,
Mexico (Prenocovania),20170401,,,
Mexico (Prenocovania),20170501,6,,
Mexico (Prenocovania),20170601,,,
Mexico (Prenocovania),20170701,,,
Mexico (Prenocovania),20170801,3,,
Mexico (Prenocovania),20170901,7,2.333333333,133.33
Mexico (Prenocovania),20171001,3,0.428571429,-57.14
Mexico (Prenocovania),20171101,,,
Mexico (Prenocovania),20171201,3,,
Mexico (Prenocovania),20180101,2,0.666666667,-33.33
Mexico (Prenocovania),20180201,3,1.5,50
Mexico (Prenocovania),20180301,7,2.333333333,133.33
Mexico (Prenocovania),20180401,1,0.142857143,-85.71
Mexico (Prenocovania),20180501,3,3,200
Mexico (Prenocovania),20180601,,,
Mexico (Prenocovania),20180701,35,,
Mexico (Prenocovania),20180801,2,0.057142857,-94.29
Mexico (Prenocovania),20180901,1,0.5,-50
Mexico (Prenocovania),20181001,3,3,200
Mexico (Prenocovania),20181101,1,0.333333333,-66.67
Mexico (Prenocovania),20181201,,,
Mexico (Prenocovania),20190101,,,
Mexico (Prenocovania),20190201,19,,
Mexico (Prenocovania),20190301,3,0.157894737,-84.21
Mexico (Prenocovania),20190401,3,1,0
Mexico (Prenocovania),20190501,4,1.333333333,33.33
Mexico (Prenocovania),20190601,20,5,400
Mexico (Prenocovania),20190701,2,0.1,-90
Mexico (Prenocovania),20190801,32,16,1500
Mexico (Prenocovania),20190901,23,0.71875,-28.13
Mexico (Prenocovania),20191001,3,0.130434783,-86.96
Mexico (Prenocovania),20191101,,,
Mexico (Prenocovania),20191201,1,,
Mexico (Prenocovania),20200101,2,2,100
Mexico (Prenocovania),20200201,2,1,0
Mexico (Prenocovania),20200301,,,
Mexico (Prenocovania),20200401,,,
Mexico (Prenocovania),20200501,,,
Mexico (Prenocovania),20200601,,,
Mexico (Prenocovania),20200701,6,,
Mexico (Prenocovania),20200801,4,0.666666667,-33.33
Mexico (Prenocovania),20200901,,,
Mexico (Prenocovania),20201001,,,
Mexico (Prenocovania),20201101,,,
Mexico (Prenocovania),20201201,,,
Mexico (Prenocovania),20210101,,,
Mexico (Prenocovania),20210201,,,
Mexico (Prenocovania),20210301,,,
Mexico (Prenocovania),20210401,,,
Mexico (Prenocovania),20210501,,,
Mexico (Prenocovania),20210601,,,
Mexico (Prenocovania),20210701,,,
Mexico (Prenocovania),20210801,,,
Mexico (Prenocovania),20210901,,,
Mexico (Prenocovania),20211001,1,,
Mexico (Prenocovania),20211101,,,
Mexico (Prenocovania),20211201,,,
Moldova (Počet),20170101,,,
Moldova (Počet),20170201,,,
Moldova (Počet),20170301,,,
Moldova (Počet),20170401,,,
Moldova (Počet),20170501,,,
Moldova (Počet),20170601,1,,
Moldova (Počet),20170701,,,
Moldova (Počet),20170801,,,
Moldova (Počet),20170901,,,
Moldova (Počet),20171001,,,
Moldova (Počet),20171101,,,
Moldova (Počet),20171201,,,
Moldova (Počet),20180101,,,
